date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi
2022-08-14,12.200000000000001,8.016666666666667,181.58333333333334,16.104166666666668,2.5458333333333334,40.583333333333336,0.16416666666666666,0.4166666666666667,0.8187500000000001,31.833333333333332,18.291666666666668
2022-08-15,20.558333333333334,13.35,246.45833333333334,19.1875,3.625,33.5,0.30333333333333334,0.75,1.3041666666666667,44.458333333333336,21.375
2022-08-16,34.608333333333334,22.400000000000002,334.0,33.09166666666667,6.695833333333333,39.833333333333336,0.41208333333333336,1.5,2.125,61.375,36.208333333333336
2022-08-17,65.39999999999999,45.166666666666664,589.875,46.333333333333336,20.6375,75.79166666666667,0.77875,0.5,1.6624999999999999,93.04166666666667,63.958333333333336
2022-08-18,69.92083333333333,48.699999999999996,572.75,52.17083333333333,13.325000000000001,71.66666666666667,0.775,0.125,1.6312499999999999,145.0,83.04166666666667
2022-08-19,18.974999999999998,13.183333333333332,272.5416666666667,21.787499999999998,3.375,57.416666666666664,0.22833333333333336,0.0,1.84375,89.0,57.916666666666664
2022-08-20,13.241666666666667,8.670833333333333,199.16666666666666,16.041666666666668,2.5208333333333335,47.833333333333336,0.21875,0.0,1.4916666666666665,35.541666666666664,21.458333333333332
2022-08-21,22.508333333333336,14.720833333333333,253.20833333333334,21.520833333333332,4.045833333333333,42.333333333333336,0.31666666666666665,0.5416666666666666,2.183333333333333,48.208333333333336,25.166666666666668
2022-08-22,30.02916666666667,20.204166666666666,351.7083333333333,35.395833333333336,7.1375,47.625,0.36791666666666667,0.0,1.7520833333333332,60.208333333333336,35.625
2022-08-23,25.891666666666666,18.037499999999998,390.2916666666667,35.42916666666667,5.479166666666667,37.958333333333336,0.27625,0.0,1.3395833333333333,69.29166666666667,44.583333333333336
2022-08-24,15.883333333333333,10.941666666666668,266.0,22.745833333333334,3.433333333333333,42.208333333333336,0.17458333333333334,0.0,2.2958333333333334,52.916666666666664,28.541666666666668
2022-08-25,32.833333333333336,22.004166666666666,364.1666666666667,32.4,6.291666666666667,48.083333333333336,0.39166666666666666,1.9166666666666667,1.7375,56.458333333333336,32.666666666666664
2022-08-26,35.8125,23.78333333333333,385.375,36.65416666666667,8.520833333333334,42.208333333333336,0.35791666666666666,2.2916666666666665,1.9479166666666667,72.79166666666667,50.791666666666664
2022-08-27,32.86666666666667,21.629166666666666,317.9166666666667,30.71666666666667,8.991666666666667,44.416666666666664,0.74625,0.7083333333333334,1.2375,77.0,58.208333333333336
2022-08-28,28.491666666666664,18.320833333333333,321.0833333333333,22.191666666666666,4.870833333333334,39.083333333333336,0.5179166666666667,0.75,1.6395833333333334,63.75,37.25
2022-08-29,27.116666666666664,18.150000000000002,341.125,26.170833333333334,5.633333333333333,29.083333333333332,0.25166666666666665,0.25,2.08125,63.458333333333336,36.666666666666664
2022-08-30,29.3875,20.1125,440.4166666666667,28.604166666666668,8.183333333333334,23.25,0.22958333333333333,0.0,2.0104166666666665,64.625,37.791666666666664
2022-08-31,25.641666666666666,17.75,381.5416666666667,26.020833333333332,8.316666666666666,20.541666666666668,0.29291666666666666,0.0,2.0,67.875,41.333333333333336
2022-09-01,23.995833333333334,16.375,341.7083333333333,24.7,7.316666666666666,23.125,0.31916666666666665,0.0,2.097916666666667,56.958333333333336,30.791666666666668
2022-09-02,38.12083333333333,26.15416666666667,530.2916666666666,33.46666666666667,10.958333333333334,29.375,0.57875,0.0,1.539583333333333,69.83333333333333,46.208333333333336
2022-09-03,33.354166666666664,22.9375,420.4583333333333,37.62083333333333,8.65,32.208333333333336,0.7637499999999999,0.0,1.3979166666666665,81.08333333333333,61.208333333333336
2022-09-04,32.22083333333333,22.083333333333332,350.9166666666667,36.6875,7.4125000000000005,35.875,0.8479166666666668,0.0,0.6375000000000001,70.58333333333333,46.875
2022-09-05,23.1125,15.958333333333334,317.25,33.85,4.7250000000000005,46.833333333333336,0.72375,0.0,0.8479166666666668,63.625,37.541666666666664
2022-09-06,27.849999999999998,18.7375,378.125,28.150000000000002,5.2749999999999995,34.916666666666664,0.5187499999999999,0.0,1.5583333333333333,58.25,31.958333333333332
2022-09-07,34.75416666666667,24.016666666666666,465.5833333333333,40.354166666666664,7.891666666666667,43.458333333333336,0.25083333333333335,0.0,2.0500000000000003,73.79166666666667,52.791666666666664
2022-09-08,49.416666666666664,34.425000000000004,624.3333333333334,49.2125,15.491666666666667,65.04166666666667,0.3275,0.0,1.58125,81.41666666666667,59.625
2022-09-09,45.44166666666666,31.733333333333334,534.75,49.291666666666664,9.829166666666667,74.70833333333333,0.42333333333333334,0.0,1.6604166666666667,107.25,70.20833333333333
2022-09-10,26.679166666666664,18.541666666666668,422.0833333333333,32.0625,4.983333333333333,42.333333333333336,0.2866666666666667,0.0,1.6166666666666665,77.79166666666667,55.333333333333336
2022-09-11,15.4375,10.554166666666667,236.29166666666666,21.458333333333332,3.0208333333333335,28.125,0.12541666666666665,0.0,1.1083333333333334,53.25,27.458333333333332
2022-09-12,13.637500000000001,9.387500000000001,231.79166666666666,21.604166666666668,2.3958333333333335,26.541666666666668,0.12666666666666668,0.0,0.5479166666666667,41.291666666666664,19.708333333333332
2022-09-13,15.129166666666668,10.466666666666667,261.2916666666667,24.724999999999998,2.8041666666666667,25.541666666666668,0.16583333333333333,0.0,0.35000000000000003,38.75,18.666666666666668
2022-09-14,15.758333333333333,10.816666666666668,254.66666666666666,23.708333333333332,3.0416666666666665,30.5,0.24791666666666667,0.0,0.93125,45.333333333333336,21.75
2022-09-15,27.758333333333336,18.454166666666666,314.3333333333333,30.254166666666666,5.158333333333333,34.833333333333336,0.35833333333333334,0.625,1.2333333333333334,54.416666666666664,28.875
2022-09-16,48.300000000000004,32.795833333333334,462.8333333333333,41.65833333333333,11.316666666666668,53.333333333333336,0.6495833333333333,0.375,1.23125,79.0,56.541666666666664
